recency	history_segment	history	mens	womens	zip_code	newbie	channel_phone	channel_web	segment_mens	segment_womens	visit	conversion	spend	history_norm
1	625	566.99	1	0	3	1	1	1	0	0	0	0	0.0	6.457766913206313
8	150	141.56	0	1	3	0	1	0	0	0	0	0	0.0	5.024182956881897
3	50	80.4	1	0	2	1	1	0	0	0	0	0	0.0	4.443020092199105
6	150	186.79	0	1	1	1	1	0	0	0	0	0	0.0	5.309711772296923
3	50	29.99	1	0	1	1	1	0	0	0	0	0	0.0	3.434456884946614
11	50	41.69	1	0	3	0	0	1	0	0	0	0	0.0	3.7707024433739105
5	50	29.99	1	0	2	1	0	1	0	0	0	0	0.0	3.434456884946614
12	150	103.21	1	0	2	1	0	1	0	0	0	0	0.0	4.699360179213263
1	150	157.26	0	1	3	0	1	0	0	0	0	0	0.0	5.132442209519829
7	425	364.94	0	1	2	0	1	0	0	0	0	0	0.0	6.00131819170639
8	50	37.25	0	1	3	0	0	1	0	0	0	0	0.0	3.6556800035450316
10	625	583.16	1	0	3	1	0	1	0	0	0	0	0.0	6.486937175953492
7	150	172.11	0	1	3	1	1	0	0	0	0	0	0.0	5.2253723860618955
1	150	100.61	1	0	3	1	0	1	0	0	0	0	0.0	4.67315607176436
4	875	835.83	1	1	1	1	1	1	0	0	0	0	0.0	6.860764680350805
10	275	265.42	0	1	1	1	1	0	0	0	0	0	0.0	5.672173160575271
2	1000	2027.95	1	1	1	1	0	1	0	0	0	0	0.0	7.784574906277438
8	625	517.7	0	1	1	1	1	0	0	0	0	0	0.0	6.363456561553263
1	625	729.12	0	1	3	1	1	1	0	0	0	0	0.0	6.718825739328419
8	425	408.91	1	1	2	0	1	0	0	0	0	0	0.0	6.119058973918536
1	625	737.88	1	0	3	1	1	0	0	0	0	0	0.0	6.731232128561012
10	275	329.26	1	0	2	0	0	1	0	0	0	0	0.0	5.894901240392707
4	150	194.01	0	1	3	1	1	0	0	0	0	0	0.0	5.348802870249075
12	50	47.18	1	0	2	1	1	0	0	0	0	0	0.0	3.89714836115024
1	625	520.37	0	1	3	1	0	1	0	0	0	0	0.0	6.36878972673631
8	150	101.15	0	1	3	1	0	1	0	0	0	0	0.0	4.678653426021303
7	50	29.99	0	1	2	1	0	1	0	0	0	0	0.0	3.434456884946614
1	1000	1435.0	0	1	3	1	0	1	0	0	0	0	0.0	7.4235369755568374
8	150	146.29	0	1	2	1	1	0	0	0	0	0	0.0	5.058006439106641
3	625	505.63	0	1	2	1	1	1	0	0	0	0	0.0	6.339001140095919
1	625	683.27	1	1	2	1	1	1	0	0	0	0	0.0	6.6513718141872635
2	50	82.76	1	0	2	0	1	0	0	0	1	0	0.0	4.472695051258865
5	275	208.94	1	0	3	1	0	1	0	0	0	0	0.0	5.425245127026566
6	50	29.99	0	1	3	0	1	0	0	0	0	0	0.0	3.434456884946614
1	625	603.61	1	0	2	1	1	1	0	0	0	0	0.0	6.522697740274665
6	275	209.44	1	0	2	1	1	1	0	0	0	0	0.0	5.427710151242717
5	50	29.99	1	0	3	1	0	1	0	0	0	0	0.0	3.434456884946614
11	50	90.11	1	0	2	0	0	1	0	0	0	0	0.0	4.559999028087549
3	50	48.57	0	1	2	1	1	0	0	0	0	0	0.0	3.9268398661155275
5	150	144.96	0	1	3	0	0	1	0	0	0	0	0.0	5.048606981683108
9	150	106.11	0	1	3	0	1	0	0	0	0	0	0.0	4.727824512930387
3	425	448.76	1	0	2	0	1	0	0	0	0	0	0.0	6.215361843154126
4	150	141.68	0	1	2	1	0	1	0	0	0	0	0.0	5.025054865311668
7	150	179.52	0	1	2	0	0	1	0	0	0	0	0.0	5.2688016333571035
11	425	441.6	0	1	2	0	1	0	0	0	0	0	0.0	6.198701980184482
9	425	450.66	1	0	1	1	1	0	0	0	0	0	0.0	6.219738392582846
4	50	29.99	1	0	2	0	0	1	0	0	0	0	0.0	3.434456884946614
6	150	148.32	1	0	3	1	0	1	0	0	0	0	0.0	5.07219042209687
10	50	95.92	0	1	2	0	1	0	0	0	0	0	0.0	4.624138260072325
10	50	90.84	1	0	3	0	1	0	0	0	0	0	0.0	4.568280123345643
8	275	221.48	0	1	3	1	0	1	0	0	0	0	0.0	5.485365263591877
10	275	209.45	0	1	3	1	1	0	0	0	0	0	0.0	5.42775939202649
4	275	291.79	0	1	2	0	0	1	0	0	1	0	0.0	5.770021408084443
7	275	232.51	1	0	2	0	1	0	0	0	0	0	0.0	5.535511758961062
9	150	163.74	0	1	2	0	1	0	0	0	0	0	0.0	5.174022384791649
4	625	510.0	1	0	2	1	0	1	0	0	0	0	0.0	6.3479217236293985
12	275	276.41	0	1	1	0	0	1	0	0	0	0	0.0	5.714077947343376
1	50	29.99	0	1	3	1	1	0	0	0	0	0	0.0	3.434456884946614
3	150	176.5	0	1	1	0	1	0	0	0	0	0	0.0	5.2513208761181955
3	50	29.99	1	0	3	1	1	0	0	0	0	0	0.0	3.434456884946614
4	275	255.11	0	1	3	0	0	1	0	0	0	0	0.0	5.631262298277235
9	50	35.27	1	0	3	0	1	0	0	0	0	0	0.0	3.59991728938257
10	50	39.29	1	0	3	0	1	0	0	0	0	0	0.0	3.7101313221070136
7	875	879.0	1	0	3	1	1	1	0	0	0	0	0.0	6.913125865742822
11	50	29.99	0	1	2	1	1	0	0	0	0	0	0.0	3.434456884946614
1	275	284.21	0	1	3	1	1	1	0	0	0	0	0.0	5.742826049479459
3	150	139.69	1	0	3	0	0	1	0	0	0	0	0.0	5.010499937592397
1	425	432.81	1	0	3	0	1	1	0	0	0	0	0.0	6.177878288777223
2	275	249.03	1	0	3	1	1	1	0	0	0	0	0.0	5.606358675309884
1	625	506.28	1	0	3	1	1	1	0	0	0	0	0.0	6.34033284200497
5	275	337.42	1	1	3	0	1	1	0	0	0	0	0.0	5.9202165869288
10	50	69.13	1	0	1	0	1	0	0	0	0	0	0.0	4.288189779592815
4	275	330.96	1	0	3	0	1	1	0	0	0	0	0.0	5.900226324058821
4	50	52.2	0	1	3	0	1	0	0	0	0	0	0.0	4.000565025281455
7	875	769.43	0	1	2	1	0	1	0	0	0	0	0.0	6.774732593966589
8	50	74.12	0	1	1	0	0	1	0	0	0	0	0.0	4.359625556204875
1	50	97.18	0	1	3	0	0	1	0	0	0	0	0.0	4.637537446617136
9	150	114.32	1	0	1	0	0	1	0	0	1	0	0.0	4.804399596641114
6	275	271.24	1	0	3	0	1	0	0	0	1	0	0.0	5.694575147820421
5	625	607.99	0	1	3	1	1	1	0	0	1	0	0.0	6.530200198917846
5	150	132.37	0	1	3	1	0	1	0	0	0	0	0.0	4.955127509357339
6	275	287.63	0	1	2	0	1	0	0	0	0	0	0.0	5.755184435429409
6	150	135.51	1	0	3	0	0	1	0	0	0	0	0.0	4.979243967553311
12	50	29.99	0	1	2	0	1	0	0	0	0	0	0.0	3.434456884946614
1	50	29.99	0	1	2	0	1	0	0	0	0	0	0.0	3.434456884946614
2	50	72.68	0	1	3	1	0	1	0	0	0	0	0.0	4.339513928482925
2	50	61.44	1	0	2	0	1	0	0	0	0	0	0.0	4.167384804300942
2	875	914.3	1	0	1	1	1	1	0	0	0	0	0.0	6.954075217603098
1	275	237.21	0	1	3	0	1	0	0	0	0	0	0.0	5.556164855256443
6	625	524.09	1	0	3	1	1	0	0	0	0	0	0.0	6.376175020816697
4	150	125.35	1	0	2	0	1	0	0	0	0	0	0.0	4.899086874592817
6	875	948.79	1	1	2	1	0	1	0	0	0	0	0.0	6.992594119373026
10	50	87.52	1	0	3	1	0	1	0	0	0	0	0.0	4.530070268183679
9	150	140.18	0	1	2	1	1	0	0	0	0	0	0.0	5.014102855471577
7	50	29.99	0	1	1	0	0	1	0	0	0	0	0.0	3.434456884946614
1	150	199.08	0	1	2	0	1	0	0	0	0	0	0.0	5.3753982050945535
9	150	181.11	0	1	2	1	1	0	0	0	0	0	0.0	5.27788794598248
6	50	46.47	0	1	2	0	0	1	0	0	0	0	0.0	3.881644881569623
3	275	222.13	0	1	3	0	1	0	0	0	0	0	0.0	5.488388561844864
8	50	39.74	1	0	2	1	1	0	0	0	0	0	0.0	3.7217637437202886
9	50	29.99	1	0	3	1	0	1	0	0	0	0	0.0	3.434456884946614
9	425	418.3	1	0	2	1	1	0	0	0	0	0	0.0	6.142566054098112
1	150	147.21	1	0	1	1	1	0	0	0	0	0	0.0	5.0644587384118935
1	50	82.8	0	1	1	0	0	1	0	0	0	0	0.0	4.4731907330599014
4	50	59.58	1	0	2	1	1	0	0	0	0	0	0.0	4.135907127993583
6	50	29.99	1	0	2	1	0	1	0	0	0	0	0.0	3.434456884946614
8	150	148.63	0	1	3	1	0	1	0	0	0	0	0.0	5.074339445687648
10	425	430.92	1	0	3	0	0	1	0	0	0	0	0.0	6.173345941873078
1	625	541.53	0	1	2	1	0	1	0	0	0	0	0.0	6.410117821685326
10	275	298.52	1	0	2	0	1	1	0	0	1	0	0.0	5.793584826578299
10	50	29.99	1	0	3	0	0	1	0	0	0	0	0.0	3.434456884946614
8	150	173.73	1	0	2	0	1	0	0	0	0	0	0.0	5.235023725687552
4	50	34.0	1	0	2	1	0	1	0	0	0	0	0.0	3.5624871574559007
6	50	91.92	1	0	1	0	0	1	0	0	0	0	0.0	4.580411043253863
10	150	169.15	0	1	2	1	0	1	0	0	0	0	0.0	5.207502229137932
1	50	52.87	0	1	2	0	0	1	0	0	0	0	0.0	4.01361352724576
1	425	379.46	1	0	1	1	1	0	0	0	0	0	0.0	6.041690248472828
10	50	29.99	1	0	2	0	0	1	0	0	0	0	0.0	3.434456884946614
8	275	219.85	1	1	2	1	0	1	0	0	1	1	444.92	5.477744791919989
10	150	140.53	1	0	1	1	1	0	0	0	0	0	0.0	5.016668710327268
6	150	198.39	0	1	1	0	0	1	0	0	0	0	0.0	5.371818571593391
5	275	279.25	1	0	3	1	0	1	0	0	0	0	0.0	5.724637513167745
10	150	138.67	0	1	2	0	0	1	0	0	0	0	0.0	5.002959511230646
2	625	748.76	0	1	2	1	1	1	0	0	0	0	0.0	6.746438668003936
4	50	92.74	0	1	1	0	1	0	0	0	0	0	0.0	4.589527286195513
3	150	194.42	0	1	2	0	0	1	0	0	0	0	0.0	5.350979111236478
5	50	42.67	1	0	3	0	1	0	0	0	0	0	0.0	3.794444448823279
4	150	134.8	1	0	2	0	1	0	0	0	0	0	0.0	4.973839855961685
4	275	273.18	1	0	2	1	1	0	0	0	1	0	0.0	5.701936394477939
2	150	132.48	0	1	2	0	0	1	0	0	1	0	0.0	4.95598192397747
10	275	268.81	0	1	2	0	1	1	0	0	0	0	0.0	5.685280415249359
6	150	184.9	1	0	2	0	1	0	0	0	1	0	0.0	5.2992305975657725
2	150	169.12	0	1	3	1	1	0	0	0	0	0	0.0	5.20731952559873
10	50	40.59	0	1	1	0	0	1	0	0	0	0	0.0	3.743383115504095
9	50	30.0	1	0	1	0	1	0	0	0	0	0	0.0	3.434796882055672
3	275	287.12	1	0	3	0	1	0	0	0	0	0	0.0	5.7533508165307055
1	275	223.24	1	0	2	0	0	1	0	0	0	0	0.0	5.493531146984162
9	50	68.22	0	1	3	1	1	0	0	0	0	0	0.0	4.274611359654692
11	275	332.35	1	1	3	0	1	0	0	0	0	0	0.0	5.904560193536778
11	50	29.99	1	0	2	0	0	1	0	0	0	0	0.0	3.434456884946614
2	150	118.14	0	1	1	1	0	1	0	0	0	0	0.0	4.838182960326513
5	150	193.18	0	1	3	0	1	0	0	0	0	0	0.0	5.344383276612585
6	50	85.48	1	0	3	0	0	1	0	0	0	0	0.0	4.505870423094995
1	150	152.57	0	1	3	1	1	0	0	0	0	0	0.0	5.101271165787962
5	50	29.99	1	0	2	0	1	0	0	0	1	0	0.0	3.434456884946614
8	275	215.98	0	1	2	1	0	1	0	0	0	0	0.0	5.459424623154731
4	150	147.4	1	0	2	1	1	0	0	0	0	0	0.0	5.065786282675761
11	50	37.18	1	0	3	0	1	0	0	0	1	0	0.0	3.6537593687285126
5	625	505.58	1	0	3	1	1	0	0	0	0	0	0.0	6.3388986309987
9	50	87.26	0	1	1	1	1	0	0	0	0	0	0.0	4.527017343070959
7	150	153.65	0	1	3	0	1	0	0	0	0	0	0.0	5.108532755301924
10	625	637.49	0	1	2	1	1	1	0	0	0	0	0.0	6.579372643717137
2	625	611.8	1	0	3	1	0	1	0	0	0	0	0.0	6.53668273706033
3	150	155.25	0	1	3	0	1	0	0	0	0	0	0.0	5.119197917659099
3	150	105.19	0	1	3	1	1	0	0	0	1	0	0.0	4.7188790906046485
9	275	226.12	0	1	2	1	0	1	0	0	0	0	0.0	5.50675642790835
11	275	217.51	1	0	2	0	1	0	0	0	0	0	0.0	5.466706191875314
1	275	222.81	1	0	1	0	1	0	0	0	0	0	0.0	5.491541997373937
1	625	577.89	1	1	3	1	1	0	0	0	0	0	0.0	6.477519522058973
1	150	189.69	0	1	2	1	0	1	0	0	0	0	0.0	5.325590731018702
8	50	71.72	0	1	2	1	0	1	0	0	1	0	0.0	4.3258848640667305
6	50	88.15	1	0	3	0	0	1	0	0	1	0	0.0	4.537430504268068
12	50	38.69	0	1	3	0	0	1	0	0	0	0	0.0	3.694413660176516
4	150	198.0	0	1	3	1	0	1	0	0	0	0	0.0	5.369789821128682
2	275	344.6	1	1	2	0	1	1	0	0	0	0	0.0	5.94199317817496
3	50	56.99	1	0	2	0	0	1	0	0	0	0	0.0	4.090408018318133
7	275	283.72	0	1	1	0	1	0	0	0	0	0	0.0	5.741043304483819
3	275	302.06	1	1	3	1	1	1	0	0	0	0	0.0	5.805768137555946
9	425	365.42	0	1	3	0	1	0	0	0	0	0	0.0	6.00267814066283
3	625	600.66	0	1	3	1	1	0	0	0	0	0	0.0	6.517614148254718
1	1000	1386.64	0	1	1	1	1	1	0	0	1	0	0.0	7.38779055774912
1	275	237.61	1	0	2	1	0	1	0	0	0	0	0.0	5.55790373741055
12	425	434.53	0	1	3	1	0	1	0	0	0	0	0.0	6.181985894452335
4	150	101.62	0	1	3	0	1	0	0	0	0	0	0.0	4.683414461839896
4	625	696.23	1	0	1	1	0	1	0	0	0	0	0.0	6.670884098777167
9	50	63.67	0	1	3	1	1	0	0	0	0	0	0.0	4.2038984090478015
6	150	190.73	1	0	2	1	1	0	0	0	0	0	0.0	5.3312265181359955
10	50	73.33	1	0	3	1	1	0	0	0	0	0	0.0	4.348640697320091
3	625	510.27	1	1	2	1	1	1	0	0	0	0	0.0	6.3484703854910824
1	625	656.85	1	1	2	1	1	0	0	0	0	0	0.0	6.610428359629417
2	275	222.46	0	1	3	0	1	0	0	0	0	0	0.0	5.489920102449987
9	275	285.41	1	0	3	0	1	1	0	0	0	0	0.0	5.747179082383057
4	50	37.3	0	1	2	0	1	0	0	0	0	0	0.0	3.65704968983303
3	150	145.76	1	0	3	1	0	1	0	0	0	0	0.0	5.054271013497414
10	50	84.4	1	0	1	0	0	1	0	0	0	0	0.0	4.492825237709056
2	275	248.91	1	1	2	0	0	1	0	0	0	0	0.0	5.605861095831471
2	275	294.24	1	0	3	1	1	0	0	0	0	0	0.0	5.778661437549878
2	875	840.66	1	0	2	1	1	0	0	0	0	0	0.0	6.866754975189701
5	625	588.7	0	1	2	1	1	1	0	0	0	0	0.0	6.496746533071438
1	150	168.81	1	0	3	0	0	1	0	0	0	0	0.0	5.205429699972728
1	150	106.9	1	0	3	1	0	1	0	0	0	0	0.0	4.735444584887708
5	150	131.39	1	0	2	1	1	0	0	0	0	0	0.0	4.9474841421442015
1	625	641.7	0	1	3	1	0	1	0	0	0	0	0.0	6.586205016277631
7	50	33.32	1	0	2	0	0	1	0	0	0	0	0.0	3.5418703004424423
10	275	289.99	1	0	2	0	1	1	0	0	0	0	0.0	5.763627545050186
9	50	88.07	1	0	1	0	0	1	0	0	0	0	0.0	4.5364987752848265
3	50	29.99	0	1	1	1	0	1	0	0	0	0	0.0	3.434456884946614
12	50	58.61	1	0	2	0	0	1	0	0	0	0	0.0	4.119101516145126
3	50	90.73	1	0	2	0	1	0	0	0	0	0	0.0	4.567036530001106
10	50	62.09	1	0	2	0	0	1	0	0	0	0	0.0	4.17816208773725
1	425	499.34	1	1	2	0	0	1	0	0	0	0	0.0	6.326025720351767
9	50	30.63	1	0	2	0	0	1	0	0	0	0	0.0	3.4559926500179508
1	275	270.02	1	1	3	1	0	1	0	0	0	0	0.0	5.689919051824301
6	425	387.0	0	1	3	0	1	0	0	0	0	0	0.0	6.0620529289436265
4	50	64.76	0	1	3	1	0	1	0	0	0	0	0.0	4.221285713753433
7	150	145.27	1	0	1	0	1	0	0	0	0	0	0.0	5.050805473473118
5	150	131.97	1	0	2	0	0	1	0	0	0	0	0.0	4.952014585184952
5	150	199.22	1	0	3	0	1	0	0	0	0	0	0.0	5.376123002067307
9	275	276.01	0	1	2	0	1	1	0	0	0	0	0.0	5.712582024743465
10	150	142.93	1	0	2	1	0	1	0	0	0	0	0.0	5.034093834584542
4	625	504.98	1	0	2	1	1	0	0	0	0	0	0.0	6.337667735041545
3	50	54.69	1	0	2	0	0	1	0	0	0	0	0.0	4.048245652364451
5	150	182.89	0	1	2	0	1	0	0	0	0	0	0.0	5.287966424530329
2	275	254.82	1	0	2	0	1	0	0	0	0	0	0.0	5.630087927224715
10	50	59.77	1	0	2	0	0	1	0	0	0	0	0.0	4.1391670685448725
4	50	43.77	0	1	3	1	1	0	0	0	1	0	0.0	3.8204562690235275
4	425	360.56	0	1	3	0	1	0	0	0	0	0	0.0	5.9888258607936375
12	275	260.98	1	1	1	1	1	0	0	0	0	0	0.0	5.654752090527113
8	150	175.27	0	1	2	0	0	1	0	0	0	0	0.0	5.244115853714726
12	50	29.99	0	1	2	1	0	1	0	0	0	0	0.0	3.434456884946614
8	150	123.91	0	1	3	0	0	1	0	0	0	0	0.0	4.887206269009654
12	425	355.7	1	1	3	0	1	0	0	0	0	0	0.0	5.974786685137236
11	50	30.31	1	0	2	1	1	0	0	0	0	0	0.0	3.4452812818486223
9	50	29.99	1	0	3	0	1	0	0	0	0	0	0.0	3.434456884946614
11	50	29.99	1	0	2	1	1	0	0	0	0	0	0.0	3.434456884946614
2	50	29.99	0	1	3	1	1	0	0	0	0	0	0.0	3.434456884946614
10	50	29.99	0	1	2	0	0	1	0	0	0	0	0.0	3.434456884946614
1	50	29.99	1	0	2	1	0	1	0	0	0	0	0.0	3.434456884946614
9	50	29.99	0	1	3	0	1	0	0	0	0	0	0.0	3.434456884946614
11	50	44.2	0	1	3	0	1	0	0	0	0	0	0.0	3.8304482325696023
3	1000	1175.96	0	1	3	1	1	0	0	0	0	0	0.0	7.2160473058098775
4	275	345.17	0	1	2	0	1	0	0	0	0	0	0.0	5.943702585775291
10	50	29.99	0	1	3	0	0	1	0	0	0	0	0.0	3.434456884946614
7	425	362.2	1	0	3	0	1	1	0	0	0	0	0.0	5.993520935958637
8	275	213.06	0	1	3	0	1	1	0	0	0	0	0.0	5.445384313994355
10	275	339.9	0	1	1	0	1	0	0	0	0	0	0.0	5.927789954447877
8	150	184.04	1	0	2	1	0	1	0	0	0	0	0.0	5.294426075432169
8	150	150.73	1	0	2	0	0	1	0	0	0	0	0.0	5.088781052216977
7	275	328.61	1	0	3	0	1	0	0	0	1	0	0.0	5.892857951771354
11	625	641.78	1	1	3	1	0	1	0	0	0	0	0.0	6.586334415664489
1	625	602.12	0	1	2	1	1	0	0	0	0	0	0.0	6.520133190472607
9	275	206.51	0	1	3	0	1	0	0	0	0	0	0.0	5.413180977743536
5	150	144.14	0	1	1	1	0	1	0	0	0	0	0.0	5.042769004001245
5	150	109.64	0	1	2	0	0	1	0	0	0	0	0.0	4.761446575925033
3	150	150.6	0	1	3	0	0	1	0	0	0	0	0.0	5.087892873488147
1	150	179.4	0	1	1	1	1	0	0	0	0	0	0.0	5.268112630054794
5	50	85.73	1	0	2	0	0	1	0	0	0	0	0.0	4.508866780983328
8	50	40.77	0	1	3	0	1	0	0	0	0	0	0.0	3.7479035485562466
2	50	83.68	0	1	1	1	0	1	0	0	0	0	0.0	4.484035916339911
5	50	29.99	1	0	2	1	0	1	0	0	0	0	0.0	3.434456884946614
12	50	29.99	0	1	2	0	0	1	0	0	0	0	0.0	3.434456884946614
5	50	29.99	0	1	1	0	0	1	0	0	0	0	0.0	3.434456884946614
12	50	53.13	1	0	2	0	1	0	0	0	0	0	0.0	4.018632896911851
2	50	29.99	0	1	3	0	0	1	0	0	0	0	0.0	3.434456884946614
2	150	194.63	0	1	2	0	1	0	0	0	0	0	0.0	5.352092004844441
5	150	129.95	1	0	1	1	1	0	0	0	0	0	0.0	4.93614961353008
10	50	29.99	1	0	2	1	1	0	0	0	0	0	0.0	3.434456884946614
10	50	29.99	1	0	3	0	1	0	0	0	0	0	0.0	3.434456884946614
8	50	59.05	0	1	2	1	0	1	0	0	0	0	0.0	4.126758685191854
6	275	312.15	1	0	2	0	1	0	0	0	0	0	0.0	5.839730446556772
1	275	231.73	0	1	3	1	1	0	0	0	0	0	0.0	5.532044110742142
3	50	38.91	0	1	2	1	1	0	0	0	0	0	0.0	3.7002047632797064
4	50	29.99	1	0	2	1	1	0	0	0	0	0	0.0	3.434456884946614
10	150	195.32	1	0	1	0	0	1	0	0	0	0	0.0	5.355740267836634
11	50	58.06	0	1	2	0	1	0	0	0	0	0	0.0	4.10944928087745
10	275	247.03	1	0	3	0	1	1	0	0	0	0	0.0	5.598034391858405
11	150	167.47	1	0	2	0	1	0	0	0	1	0	0.0	5.197220885537319
3	625	584.37	0	1	2	1	1	1	0	0	0	0	0.0	6.489087537581223
7	150	159.11	1	0	3	0	1	0	0	0	1	0	0.0	5.144484324674526
1	50	60.96	0	1	1	1	1	0	0	0	0	0	0.0	4.159353179534635
6	150	114.25	1	0	3	1	1	0	0	0	0	0	0.0	4.803770111433366
12	50	39.59	1	0	1	1	0	1	0	0	1	0	0.0	3.717900885542019
4	150	103.48	0	1	3	0	1	0	0	0	0	0	0.0	4.702043663491743
9	50	53.59	1	0	2	1	1	0	0	0	0	0	0.0	4.027453788482571
1	625	562.09	1	1	2	1	1	0	0	0	0	0	0.0	6.448763977175226
6	275	312.52	0	1	2	1	0	1	0	0	0	0	0.0	5.840954999707522
3	150	177.03	1	0	2	1	1	0	0	0	0	0	0.0	5.254410102220188
10	50	29.99	0	1	3	1	0	1	0	0	0	0	0.0	3.434456884946614
4	150	196.0	0	1	3	0	1	0	0	0	0	0	0.0	5.359323142480626
4	1000	1360.04	1	1	1	1	1	1	0	0	1	0	0.0	7.3675964241715945
10	50	31.15	1	0	3	0	1	0	0	0	0	0	0.0	3.4731635627106514
11	275	218.83	0	1	2	1	1	0	0	0	0	0	0.0	5.472947526371135
10	425	464.02	0	1	3	0	0	1	0	0	0	0	0.0	6.250004056073697
1	50	34.57	0	1	3	1	0	1	0	0	0	0	0.0	3.579455512557748
1	275	205.99	1	0	2	1	1	0	0	0	1	0	0.0	5.410581021488477
1	625	725.75	0	1	2	1	0	1	0	0	0	0	0.0	6.714013447400582
3	150	177.14	1	0	1	0	1	0	0	0	0	0	0.0	5.2550501099767795
8	50	29.99	1	0	2	1	0	1	0	0	0	0	0.0	3.434456884946614
6	275	224.94	1	0	2	0	1	0	0	0	0	0	0.0	5.501358102356486
3	1000	1047.96	1	1	3	1	0	1	0	0	1	0	0.0	7.096048765180719
2	875	794.47	1	0	3	1	0	1	0	0	0	0	0.0	6.808013009908217
11	50	68.79	1	0	2	1	1	0	0	0	0	0	0.0	4.283137433089888
5	275	242.36	1	0	3	1	0	1	0	0	0	0	0.0	5.5783333283803005
1	275	329.02	0	1	3	0	1	0	0	0	0	0	0.0	5.894147262757431
1	275	313.68	0	1	2	0	0	1	0	0	0	0	0.0	5.844784817077969
6	150	165.52	1	0	2	0	1	0	0	0	0	0	0.0	5.185157808535318
6	275	225.65	0	1	2	1	1	0	0	0	0	0	0.0	5.504609611208404
2	625	530.43	0	1	1	1	1	1	0	0	0	0	0.0	6.388642495493351
7	150	173.9	1	0	3	0	1	0	0	0	0	0	0.0	5.236031328343292
11	275	202.78	0	1	2	1	0	1	0	0	0	0	0.0	5.394385366242614
2	275	299.0	0	1	3	0	1	0	0	0	0	0	0.0	5.7952451933296345
6	50	67.58	1	0	2	1	1	0	0	0	0	0	0.0	4.264953405169823
2	425	427.59	1	0	3	0	1	0	0	0	0	0	0.0	6.165312077466949
2	50	76.22	0	1	3	0	0	1	0	0	1	0	0.0	4.388269278160382
12	150	111.61	1	0	3	0	1	0	0	0	0	0	0.0	4.779745242761687
3	50	29.99	0	1	2	1	0	1	0	0	0	0	0.0	3.434456884946614
10	50	76.95	0	1	2	1	0	1	0	0	0	0	0.0	4.398042907050708
4	625	741.36	1	1	2	1	1	1	0	0	1	0	0.0	6.736120098358897
5	1000	1464.01	1	0	1	1	1	1	0	0	0	0	0.0	7.444410023095803
2	150	107.33	1	0	2	1	0	1	0	0	0	0	0.0	4.739568721656338
9	50	99.22	1	0	1	0	0	1	0	0	0	0	0.0	4.658869403149688
7	275	262.08	0	1	2	0	1	1	0	0	0	0	0.0	5.659095426093325
5	50	80.82	1	0	2	1	0	1	0	0	0	0	0.0	4.4483640517497545
6	425	443.38	0	1	2	1	1	1	0	0	0	0	0.0	6.202868627091856
1	1000	1150.41	0	1	3	1	0	1	0	0	0	0	0.0	7.193167551296999
4	625	722.28	1	0	2	1	0	1	0	0	1	0	0.0	6.709035086111405
6	50	75.44	0	1	2	0	1	0	0	0	0	0	0.0	4.377722836527918
1	150	164.98	0	1	1	1	0	1	0	0	0	0	0.0	5.181792277299312
8	150	194.71	0	1	2	0	1	0	0	0	0	0	0.0	5.35251565031468
6	425	475.04	0	1	2	0	1	1	0	0	1	0	0.0	6.274323646161702
8	275	253.49	0	1	1	0	0	1	0	0	1	0	0.0	5.624684941114774
8	50	29.99	1	0	2	0	0	1	0	0	0	0	0.0	3.434456884946614
9	50	29.99	0	1	2	0	1	0	0	0	0	0	0.0	3.434456884946614
5	50	99.1	0	1	3	0	1	0	0	0	0	0	0.0	4.657626704892231
10	150	158.3	0	1	3	0	0	1	0	0	0	0	0.0	5.139229054979478
2	1000	1885.03	0	1	3	1	1	1	0	0	0	0	0.0	7.708226119332713
9	275	288.68	0	1	3	1	1	1	0	0	0	0	0.0	5.758949376482007
9	150	196.92	0	1	1	0	0	1	0	0	0	0	0.0	5.364150939673424
1	625	611.06	0	1	2	1	1	1	0	0	0	0	0.0	6.53542680800844
10	275	211.56	0	1	1	0	0	1	0	0	0	0	0.0	5.438097266411876
9	50	57.6	1	0	3	1	1	0	0	0	0	0	0.0	4.101306432645218
12	50	34.3	0	1	3	1	0	1	0	0	0	0	0.0	3.57145282338156
2	150	111.16	1	0	3	1	1	0	0	0	0	0	0.0	4.77559380358654
1	50	86.92	0	1	3	0	1	0	0	0	1	0	0.0	4.523011381491648
9	625	581.64	1	0	2	1	0	1	0	0	0	0	0.0	6.484229600121372
8	425	494.88	0	1	2	1	0	1	0	0	0	0	0.0	6.316726499905906
9	275	227.04	1	1	2	1	1	1	0	0	0	0	0.0	5.510945896029011
4	50	29.99	0	1	2	1	0	1	0	0	0	0	0.0	3.434456884946614
3	875	964.62	1	0	1	1	1	1	0	0	0	0	0.0	7.00980942908644
1	50	69.35	1	0	3	1	1	0	0	0	0	0	0.0	4.291445797099246
6	625	589.56	1	1	1	1	1	1	0	0	0	0	0.0	6.498261050753183
12	425	453.51	0	1	3	0	1	1	0	0	0	0	0.0	6.226268939157547
10	50	29.99	0	1	3	0	1	0	0	0	0	0	0.0	3.434456884946614
9	50	29.99	0	1	2	1	1	0	0	0	0	0	0.0	3.434456884946614
5	275	230.93	1	1	2	0	1	0	0	0	0	0	0.0	5.528475472698007
1	875	771.77	1	1	1	1	1	0	0	0	0	0	0.0	6.777887941117501
